time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs)
104012500,0,4099,0,-0.032,25.5,104.0125,9.8112072,1.000123058
104078750,0,4099,0,-2.322,25.5,104.07875,9.8112072,1.000123058
104145000,0,4105,0,0.465,25.5,104.145,9.8112072,1.000123058
104211250,0,4090,0,2.218,25.5,104.21125,9.8112072,1.000123058
104277500,0,4108,0,1.143,25.5,104.2775,9.8112072,1.000123058
104343750,0,4093,0,0.601,25.5,104.34375,9.8112072,1.000123058
104410000,0,4102,0,-1.138,25.5,104.41,9.8112072,1.000123058
104476250,0,4099,0,0.507,25.5,104.47625,9.8112072,1.000123058
104542500,0,4095,0,-1.593,25.5,104.5425,9.8112072,1.000123058
104608750,0,4090,0,1.04,25.5,104.60875,9.8112072,1.000123058
104675000,0,4114,0,-0.506,25.5,104.675,9.8112072,1.000123058
104741250,0,4116,0,0.708,25.5,104.74125,9.8112072,1.000123058
104807500,0,4085,0,0.986,25.5,104.8075,9.8112072,1.000123058
104873750,0,4121,0,-2.36,25.5,104.87375,9.8112072,1.000123058
104940000,0,4094,0,-2.109,25.5,104.94,9.8112072,1.000123058
105006250,0,4092,0,-3.096,25.5,105.00625,9.8112072,1.000123058
105072500,0,4084,0,-3.016,25.5,105.0725,9.8112072,1.000123058
105138750,0,4097,0,0.066,25.5,105.13875,9.8112072,1.000123058
105205000,0,4127,0,-2.25,25.5,105.205,9.8112072,1.000123058
105271250,0,4102,0,-3.559,25.5,105.27125,9.8112072,1.000123058
105337500,0,4102,0,0.829,25.5,105.3375,9.8112072,1.000123058
105403750,0,4088,0,2.713,25.5,105.40375,9.8112072,1.000123058
105470000,0,4080,0,0.663,25.5,105.47,9.8112072,1.000123058
105536250,0,4094,0,-0.392,25.5,105.53625,9.8112072,1.000123058
105602500,0,4077,0,0.536,25.5,105.6025,9.8112072,1.000123058
105668750,0,4087,0,0.257,25.5,105.66875,9.8112072,1.000123058
105735000,0,4123,0,1.846,25.5,105.735,9.8112072,1.000123058
105801250,0,4088,0,2.658,25.5,105.80125,9.8112072,1.000123058
105867500,0,4085,0,-0.866,25.5,105.8675,9.8112072,1.000123058
105933750,0,4091,0,-1.083,25.5,105.93375,9.8112072,1.000123058
106000000,0,4101,0,-0.135,25.5,106,9.8112072,1.000123058
106066250,0,4080,0,-1.533,25.5,106.06625,9.8112072,1.000123058
106132500,0,4078,0,2.019,25.5,106.1325,9.8112072,1.000123058
106198750,0,4113,0,-3.44,25.5,106.19875,9.8112072,1.000123058
106265000,0,4097,0,2.692,25.5,106.265,9.8112072,1.000123058
106331250,0,4079,0,0.137,25.5,106.33125,9.8112072,1.000123058
106397500,0,4112,0,0.637,25.5,106.3975,9.8112072,1.000123058
106463750,0,4087,0,-0.119,25.5,106.46375,9.8112072,1.000123058
106530000,0,4072,0,2.269,25.5,106.53,9.8112072,1.000123058
106596250,0,4100,0,-1.212,25.5,106.59625,9.8112072,1.000123058
106662500,0,4079,0,-1.041,25.5,106.6625,9.8112072,1.000123058
106728750,0,4089,0,-1.172,25.5,106.72875,9.8112072,1.000123058
106795000,0,4111,0,-1.25,25.5,106.795,9.8112072,1.000123058
106861250,0,4111,0,0.736,25.5,106.86125,9.8112072,1.000123058
106927500,0,4080,0,1.852,25.5,106.9275,9.8112072,1.000123058
106993750,0,4078,0,1.361,25.5,106.99375,9.8112072,1.000123058
107060000,0,4104,0,0.666,25.5,107.06,9.8112072,1.000123058
107126250,0,4106,0,0.888,25.5,107.12625,9.8112072,1.000123058
107192500,0,4092,0,0.57,25.5,107.1925,9.8112072,1.000123058
107258750,0,4093,0,-2.056,25.5,107.25875,9.8112072,1.000123058
107325000,0,4091,0,-4.609,25.5,107.325,9.8112072,1.000123058
107391250,0,4111,0,2.131,25.5,107.39125,9.8112072,1.000123058
107457500,0,4125,0,1.878,25.5,107.4575,9.8112072,1.000123058
107523750,0,4106,0,0.096,25.5,107.52375,9.8112072,1.000123058
107590000,0,4091,0,-0.63,25.5,107.59,9.8112072,1.000123058
107656250,0,4111,0,-1.187,25.5,107.65625,9.8112072,1.000123058
107722500,0,4109,0,1.869,25.5,107.7225,9.8112072,1.000123058
107788750,0,4087,0,-2.861,25.5,107.78875,9.8112072,1.000123058
107855000,0,4120,0,-1.908,25.5,107.855,9.8112072,1.000123058
107921250,0,4094,0,-2.172,25.5,107.92125,9.8112072,1.000123058
107987500,0,4080,0,2.285,25.5,107.9875,9.8112072,1.000123058
108053750,0,4080,0,-3.065,25.5,108.05375,9.8112072,1.000123058
108120000,0,4071,0,-4.158,25.5,108.12,9.8112072,1.000123058
108186250,0,4090,0,0.219,25.5,108.18625,9.8112072,1.000123058
108252500,0,4088,0,0.157,25.5,108.2525,9.8112072,1.000123058
108318750,0,4115,0,0.478,25.5,108.31875,9.8112072,1.000123058
108385000,0,4108,0,2.375,25.5,108.385,9.8112072,1.000123058
108451250,0,4079,0,-5.372,25.5,108.45125,9.8112072,1.000123058
108517500,0,4099,0,-3.966,25.5,108.5175,9.8112072,1.000123058
108583750,0,4100,0,1.595,25.5,108.58375,9.8112072,1.000123058
108650000,0,4082,0,2.022,25.5,108.65,9.8112072,1.000123058
108716250,0,4104,0,-0.113,25.5,108.71625,9.8112072,1.000123058
108782500,0,4085,0,-1.396,25.5,108.7825,9.8112072,1.000123058
108848750,0,4091,0,2.459,25.5,108.84875,9.8112072,1.000123058
108915000,0,4109,0,2.405,25.5,108.915,9.8112072,1.000123058
108981250,0,4094,0,2.126,25.5,108.98125,9.8112072,1.000123058
109047500,0,4108,0,-4.333,25.5,109.0475,9.8112072,1.000123058
109113750,0,4098,0,-1.159,25.5,109.11375,9.8112072,1.000123058
109180000,0,4092,0,-2.687,25.5,109.18,9.8112072,1.000123058
109246250,0,4089,0,0.218,25.5,109.24625,9.8112072,1.000123058
109312500,0,4104,0,-1.179,25.5,109.3125,9.8112072,1.000123058
109378750,0,4083,0,-0.306,25.5,109.37875,9.8112072,1.000123058
109445000,0,4095,0,-0.768,25.5,109.445,9.8112072,1.000123058
109511250,0,4091,0,4.107,25.5,109.51125,9.8112072,1.000123058
109577500,0,4096,0,-3.339,25.5,109.5775,9.8112072,1.000123058
109643750,0,4112,0,-1.833,25.5,109.64375,9.8112072,1.000123058
109710000,0,4105,0,3.472,25.5,109.71,9.8112072,1.000123058
109776250,0,4108,0,0.678,25.5,109.77625,9.8112072,1.000123058
109842500,0,4096,0,1.899,25.5,109.8425,9.8112072,1.000123058
109908750,0,4089,0,-0.518,25.5,109.90875,9.8112072,1.000123058
109975000,0,4101,0,-1.877,25.5,109.975,9.8112072,1.000123058
110041250,0,4105,0,0.697,25.5,110.04125,9.8112072,1.000123058
110107500,0,4125,0,-1.532,25.5,110.1075,9.8112072,1.000123058
110173750,0,4083,0,-0.394,25.5,110.17375,9.8112072,1.000123058
110240000,0,4085,0,-2.661,25.5,110.24,9.8112072,1.000123058
110306250,0,4115,0,0.033,25.5,110.30625,9.8112072,1.000123058
110372500,0,4088,0,-0.514,25.5,110.3725,9.8112072,1.000123058
110438750,0,4082,0,-1.497,25.5,110.43875,9.8112072,1.000123058
110505000,0,4085,0,-1.3,25.5,110.505,9.8112072,1.000123058
110571250,0,4081,0,-1.36,25.5,110.57125,9.8112072,1.000123058
110637500,0,4092,0,2.619,25.5,110.6375,9.8112072,1.000123058
110703750,0,4103,0,0.88,25.5,110.70375,9.8112072,1.000123058
110770000,0,4090,0,1.161,25.5,110.77,9.8112072,1.000123058
110836250,0,4090,0,-1.856,25.5,110.83625,9.8112072,1.000123058
110902500,0,4099,0,-1.583,25.5,110.9025,9.8112072,1.000123058
110968750,0,4132,0,3.41,25.5,110.96875,9.8112072,1.000123058
111035000,0,4097,0,2.535,25.5,111.035,9.8112072,1.000123058
111101250,0,4118,0,2.113,25.5,111.10125,9.8112072,1.000123058
111167500,0,4082,0,4.433,25.5,111.1675,9.8112072,1.000123058
111233750,0,4071,0,-1.788,25.5,111.23375,9.8112072,1.000123058
111300000,0,4081,0,1.198,25.5,111.3,9.8112072,1.000123058
111366250,0,4093,0,2.185,25.5,111.36625,9.8112072,1.000123058
111432500,0,4116,0,-1.315,25.5,111.4325,9.8112072,1.000123058
111498750,0,4100,0,1.645,25.5,111.49875,9.8112072,1.000123058
111565000,0,4101,0,0.403,25.5,111.565,9.8112072,1.000123058
111631250,0,4060,0,0.472,25.5,111.63125,9.8112072,1.000123058
111697500,0,4109,0,-0.079,25.5,111.6975,9.8112072,1.000123058
111763750,0,4096,0,-0.58,25.5,111.76375,9.8112072,1.000123058
111830000,0,4101,0,0.534,25.5,111.83,9.8112072,1.000123058
111896250,0,4083,0,-3.046,25.5,111.89625,9.8112072,1.000123058
111962500,0,4099,0,2.61,25.5,111.9625,9.8112072,1.000123058
112028750,0,4084,0,-5.518,25.5,112.02875,9.8112072,1.000123058
112095000,0,4071,0,0.149,25.5,112.095,9.8112072,1.000123058
112161250,0,4085,0,-0.119,25.5,112.16125,9.8112072,1.000123058
112227500,0,4088,0,-0.135,25.5,112.2275,9.8112072,1.000123058
112293750,0,4120,0,1.554,25.5,112.29375,9.8112072,1.000123058
112360000,0,4104,0,-1.233,25.5,112.36,9.8112072,1.000123058
112426250,0,4080,0,1.772,25.5,112.42625,9.8112072,1.000123058
112492500,0,4096,0,0.142,25.5,112.4925,9.8112072,1.000123058
112558750,0,4103,0,4.273,25.5,112.55875,9.8112072,1.000123058
112625000,0,4107,0,0.408,25.5,112.625,9.8112072,1.000123058
112691250,0,4117,0,-1.611,25.5,112.69125,9.8112072,1.000123058
112757500,0,4076,0,2.073,25.5,112.7575,9.8112072,1.000123058
112823750,0,4082,0,1.289,25.5,112.82375,9.8112072,1.000123058
112890000,0,4106,0,2.556,25.5,112.89,9.8112072,1.000123058
112956250,0,4072,0,-0.722,25.5,112.95625,9.8112072,1.000123058
113022500,0,4084,0,-0.817,25.5,113.0225,9.8112072,1.000123058
113088750,0,4085,0,-0.511,25.5,113.08875,9.8112072,1.000123058
113155000,0,4079,0,2.574,25.5,113.155,9.8112072,1.000123058
113221250,0,4096,0,1.163,25.5,113.22125,9.8112072,1.000123058
113287500,0,4092,0,-1.571,25.5,113.2875,9.8112072,1.000123058
113353750,0,4122,0,1.549,25.5,113.35375,9.8112072,1.000123058
113420000,0,4102,0,-2.263,25.5,113.42,9.8112072,1.000123058
113486250,0,4096,0,1.878,25.5,113.48625,9.8112072,1.000123058
113552500,0,4068,0,0.332,25.5,113.5525,9.8112072,1.000123058
113618750,0,4068,0,0.476,25.5,113.61875,9.8112072,1.000123058
113685000,0,4083,0,-2.258,25.5,113.685,9.8112072,1.000123058
113751250,0,4086,0,-2.125,25.5,113.75125,9.8112072,1.000123058
113817500,0,4087,0,-1.772,25.5,113.8175,9.8112072,1.000123058
113883750,0,4113,0,4.407,25.5,113.88375,9.8112072,1.000123058
113950000,0,4107,0,2.936,25.5,113.95,9.8112072,1.000123058
114016250,0,4064,0,4.959,25.5,114.01625,9.8112072,1.000123058
114082500,0,4094,0,-4.6,25.5,114.0825,9.8112072,1.000123058
114148750,0,4112,0,0.265,25.5,114.14875,9.8112072,1.000123058
114215000,0,4070,0,-2.794,25.5,114.215,9.8112072,1.000123058
114281250,0,4082,0,-0.511,25.5,114.28125,9.8112072,1.000123058
114347500,0,4060,0,0.536,25.5,114.3475,9.8112072,1.000123058
114413750,0,4099,0,2.189,25.5,114.41375,9.8112072,1.000123058
114480000,0,4086,0,1.766,25.5,114.48,9.8112072,1.000123058
114546250,0,4114,0,-3.2,25.5,114.54625,9.8112072,1.000123058
114612500,0,4083,0,-2.775,25.5,114.6125,9.8112072,1.000123058
114678750,0,4102,0,4.813,25.5,114.67875,9.8112072,1.000123058
114745000,0,4097,0,2.013,25.5,114.745,9.8112072,1.000123058
114811250,0,4081,0,-2.439,25.5,114.81125,9.8112072,1.000123058
114877500,0,4111,0,1.19,25.5,114.8775,9.8112072,1.000123058
114943750,0,4067,0,2.03,25.5,114.94375,9.8112072,1.000123058
115010000,0,4088,0,2.603,25.5,115.01,9.8112072,1.000123058
115076250,0,4096,0,2.397,25.5,115.07625,9.8112072,1.000123058
115142500,0,4116,0,0.533,25.5,115.1425,9.8112072,1.000123058
115208750,0,4072,0,-1.948,25.5,115.20875,9.8112072,1.000123058
115275000,0,4134,0,2.935,25.5,115.275,9.8112072,1.000123058
115341250,0,4090,0,1.593,25.5,115.34125,9.8112072,1.000123058
115407500,0,4102,0,-0.815,25.5,115.4075,9.8112072,1.000123058
115473750,0,4095,0,0.398,25.5,115.47375,9.8112072,1.000123058
115540000,0,4096,0,-0.879,25.5,115.54,9.8112072,1.000123058
115606250,0,4079,0,0.881,25.5,115.60625,9.8112072,1.000123058
115672500,0,4114,0,-2.7,25.5,115.6725,9.8112072,1.000123058
115738750,0,4122,0,-1.453,25.5,115.73875,9.8112072,1.000123058
115805000,0,4073,0,0,25.5,115.805,9.8112072,1.000123058
115871250,0,4076,0,0.516,25.5,115.87125,9.8112072,1.000123058
115937500,0,4100,0,1.7,25.5,115.9375,9.8112072,1.000123058
116003750,0,4100,0,-1.039,25.5,116.00375,9.8112072,1.000123058
116070000,0,4093,0,1.972,25.5,116.07,9.8112072,1.000123058
116136250,0,4098,0,-0.545,25.5,116.13625,9.8112072,1.000123058
116202500,0,4097,0,-0.668,25.5,116.2025,9.8112072,1.000123058
116268750,0,4081,0,-3.269,25.5,116.26875,9.8112072,1.000123058
116335000,0,4107,0,-1.07,25.5,116.335,9.8112072,1.000123058
116401250,0,4088,0,-3.497,25.5,116.40125,9.8112072,1.000123058
116467500,0,4108,0,-0.267,25.5,116.4675,9.8112072,1.000123058
116533750,0,4091,0,-0.32,25.5,116.53375,9.8112072,1.000123058
116600000,0,4079,0,-0.784,25.5,116.6,9.8112072,1.000123058
116666250,0,4090,0,-0.113,25.5,116.66625,9.8112072,1.000123058
116732500,0,4084,0,-0.29,25.5,116.7325,9.8112072,1.000123058
116798750,0,4103,0,-3.467,25.5,116.79875,9.8112072,1.000123058
116865000,0,4109,0,2.432,25.5,116.865,9.8112072,1.000123058
116931250,0,4095,0,-0.747,25.5,116.93125,9.8112072,1.000123058
116997500,0,4100,0,-0.445,25.5,116.9975,9.8112072,1.000123058
117063750,0,4109,0,-1.953,25.5,117.06375,9.8112072,1.000123058
117130000,0,4083,0,-2.234,25.5,117.13,9.8112072,1.000123058
117196250,0,4093,0,2.658,25.5,117.19625,9.8112072,1.000123058
117262500,0,4106,0,1.911,25.5,117.2625,9.8112072,1.000123058
117328750,0,4120,0,2.135,25.5,117.32875,9.8112072,1.000123058
117395000,0,4089,0,0.245,25.5,117.395,9.8112072,1.000123058
117461250,0,4099,0,0.787,25.5,117.46125,9.8112072,1.000123058
117527500,0,4115,0,0.607,25.5,117.5275,9.8112072,1.000123058
117593750,0,4110,0,-3.518,25.5,117.59375,9.8112072,1.000123058
117660000,0,4087,0,1.633,25.5,117.66,9.8112072,1.000123058
117726250,0,4108,0,3.196,25.5,117.72625,9.8112072,1.000123058
117792500,0,4106,0,1.585,25.5,117.7925,9.8112072,1.000123058
117858750,0,4100,0,6.347,25.5,117.85875,9.8112072,1.000123058
117925000,0,4081,0,2.809,25.5,117.925,9.8112072,1.000123058
117991250,0,4099,0,0.829,25.5,117.99125,9.8112072,1.000123058
118057500,0,4097,0,-0.087,25.5,118.0575,9.8112072,1.000123058
118123750,0,4105,0,0.507,25.5,118.12375,9.8112072,1.000123058
118190000,0,4101,0,-4.424,25.5,118.19,9.8112072,1.000123058
118256250,0,4131,0,-1.083,25.5,118.25625,9.8112072,1.000123058
118322500,0,4079,0,-2.476,25.5,118.3225,9.8112072,1.000123058
118388750,0,4086,0,-2.435,25.5,118.38875,9.8112072,1.000123058
118455000,0,4114,0,-1.955,25.5,118.455,9.8112072,1.000123058
118521250,0,4109,0,-0.674,25.5,118.52125,9.8112072,1.000123058
118587500,0,4091,0,2.237,25.5,118.5875,9.8112072,1.000123058
118653750,0,4112,0,0.435,25.5,118.65375,9.8112072,1.000123058
118720000,0,4097,0,1.532,25.5,118.72,9.8112072,1.000123058
118786250,0,4101,0,3.06,25.5,118.78625,9.8112072,1.000123058
118852500,0,4098,0,4.718,25.5,118.8525,9.8112072,1.000123058
118918750,0,4081,0,4.06,25.5,118.91875,9.8112072,1.000123058
118985000,0,4092,0,-0.26,25.5,118.985,9.8112072,1.000123058
119051250,0,4114,0,-1.908,25.5,119.05125,9.8112072,1.000123058
119117500,0,4110,0,2.601,25.5,119.1175,9.8112072,1.000123058
119183750,0,4086,0,-1.081,25.5,119.18375,9.8112072,1.000123058
119250000,0,4114,0,-4.185,25.5,119.25,9.8112072,1.000123058
119316250,0,4096,0,0.1,25.5,119.31625,9.8112072,1.000123058
119382500,0,4108,0,-1.817,25.5,119.3825,9.8112072,1.000123058
119448750,0,4061,0,2.139,25.5,119.44875,9.8112072,1.000123058
119515000,0,4100,0,2.478,25.5,119.515,9.8112072,1.000123058
119581250,0,4095,0,-0.592,25.5,119.58125,9.8112072,1.000123058
119647500,0,4096,0,-0.347,25.5,119.6475,9.8112072,1.000123058
119713750,0,4105,0,-0.333,25.5,119.71375,9.8112072,1.000123058
119780000,0,4096,0,0.903,25.5,119.78,9.8112072,1.000123058
119846250,0,4100,0,1.509,25.5,119.84625,9.8112072,1.000123058
119912500,0,4108,0,1.65,25.5,119.9125,9.8112072,1.000123058
119978750,0,4070,0,-1.527,25.5,119.97875,9.8112072,1.000123058
120045000,0,4095,0,-0.416,25.5,120.045,9.8112072,1.000123058
120111250,0,4090,0,-1.12,25.5,120.11125,9.8112072,1.000123058
120177500,0,4097,0,-0.295,25.5,120.1775,9.8112072,1.000123058
120243750,0,4096,0,-1.888,25.5,120.24375,9.8112072,1.000123058
120310000,0,4090,0,-2.59,25.5,120.31,9.8112072,1.000123058
120376250,0,4077,0,-0.625,25.5,120.37625,9.8112072,1.000123058
120442500,0,4103,0,-1.257,25.5,120.4425,9.8112072,1.000123058
120508750,0,4093,0,-0.107,25.5,120.50875,9.8112072,1.000123058
120575000,0,4120,0,-1.139,25.5,120.575,9.8112072,1.000123058
120641250,0,4070,0,-3.322,25.5,120.64125,9.8112072,1.000123058
120707500,0,4101,0,-2.976,25.5,120.7075,9.8112072,1.000123058
120773750,0,4092,0,0.629,25.5,120.77375,9.8112072,1.000123058
120840000,0,4072,0,4.368,25.5,120.84,9.8112072,1.000123058
120906250,0,4089,0,0.421,25.5,120.90625,9.8112072,1.000123058
120972500,0,4085,0,-2.267,25.5,120.9725,9.8112072,1.000123058
121038750,0,4094,0,-1.16,25.5,121.03875,9.8112072,1.000123058
121105000,0,4080,0,2.99,25.5,121.105,9.8112072,1.000123058
121171250,0,4102,0,0.822,25.5,121.17125,9.8112072,1.000123058
121237500,0,4099,0,0.977,25.5,121.2375,9.8112072,1.000123058
121303750,0,4065,0,-1.837,25.5,121.30375,9.8112072,1.000123058
121370000,0,4086,0,1.274,25.5,121.37,9.8112072,1.000123058
121436250,0,4090,0,1.793,25.5,121.43625,9.8112072,1.000123058
121502500,0,4109,0,-0.821,25.5,121.5025,9.8112072,1.000123058
121568750,0,4118,0,0.617,25.5,121.56875,9.8112072,1.000123058
121635000,0,4098,0,-0.782,25.5,121.635,9.8112072,1.000123058
121701250,0,4083,0,1.166,25.5,121.70125,9.8112072,1.000123058
121767500,0,4110,0,-0.465,25.5,121.7675,9.8112072,1.000123058
121833750,0,4084,0,-2.41,25.5,121.83375,9.8112072,1.000123058
121900000,0,4093,0,1.02,25.5,121.9,9.8112072,1.000123058
121966250,0,4094,0,0.558,25.5,121.96625,9.8112072,1.000123058
122032500,0,4130,0,-0.631,25.5,122.0325,9.8112072,1.000123058
122098750,0,4123,0,2.491,25.5,122.09875,9.8112072,1.000123058
122165000,0,4100,0,2.107,25.5,122.165,9.8112072,1.000123058
122231250,0,4066,0,-0.151,25.5,122.23125,9.8112072,1.000123058
122297500,0,4113,0,-0.475,25.5,122.2975,9.8112072,1.000123058
122363750,0,4091,0,2.864,25.5,122.36375,9.8112072,1.000123058
122430000,0,4122,0,-0.577,25.5,122.43,9.8112072,1.000123058
122496250,0,4092,0,-1.034,25.5,122.49625,9.8112072,1.000123058
122562500,0,4085,0,3.535,25.5,122.5625,9.8112072,1.000123058
122628750,0,4114,0,-2.125,25.5,122.62875,9.8112072,1.000123058
122695000,0,4116,0,1.344,25.5,122.695,9.8112072,1.000123058
122761250,0,4131,0,1.485,25.5,122.76125,9.8112072,1.000123058
122827500,0,4079,0,0.39,25.5,122.8275,9.8112072,1.000123058
122893750,0,4087,0,1.597,25.5,122.89375,9.8112072,1.000123058
122960000,0,4082,0,1.926,25.5,122.96,9.8112072,1.000123058
123026250,0,4113,0,-4.922,25.5,123.02625,9.8112072,1.000123058
123092500,0,4091,0,-3.407,25.5,123.0925,9.8112072,1.000123058
123158750,0,4103,0,0.548,25.5,123.15875,9.8112072,1.000123058
123225000,0,4068,0,-0.087,25.5,123.225,9.8112072,1.000123058
123291250,0,4084,0,-3.728,25.5,123.29125,9.8112072,1.000123058
123357500,0,4105,0,-0.592,25.5,123.3575,9.8112072,1.000123058
123423750,0,4087,0,-0.13,25.5,123.42375,9.8112072,1.000123058
123490000,0,4100,0,-0.647,25.5,123.49,9.8112072,1.000123058
123556250,0,4081,0,1.947,25.5,123.55625,9.8112072,1.000123058
123622500,0,4103,0,-0.977,25.5,123.6225,9.8112072,1.000123058
123688750,0,4104,0,3.873,25.5,123.68875,9.8112072,1.000123058
123755000,0,4122,0,0.983,25.5,123.755,9.8112072,1.000123058
123821250,0,4142,0,2.813,25.5,123.82125,9.8112072,1.000123058
123887500,0,4100,0,2.873,25.5,123.8875,9.8112072,1.000123058
123953750,0,4094,0,-0.771,25.5,123.95375,9.8112072,1.000123058
124020000,0,4103,0,1.744,25.5,124.02,9.8112072,1.000123058
124086250,0,4089,0,-4.884,25.5,124.08625,9.8112072,1.000123058
124152500,0,4114,0,0.968,25.5,124.1525,9.8112072,1.000123058
124218750,0,4104,0,0.259,25.5,124.21875,9.8112072,1.000123058
124285000,0,4080,0,-0.777,25.5,124.285,9.8112072,1.000123058
124351250,0,4084,0,-0.817,25.5,124.35125,9.8112072,1.000123058
124417500,0,4099,0,2.544,25.5,124.4175,9.8112072,1.000123058
124483750,0,4109,0,1.747,25.5,124.48375,9.8112072,1.000123058
124550000,0,4137,0,-0.894,25.5,124.55,9.8112072,1.000123058
124616250,0,4091,0,1.841,25.5,124.61625,9.8112072,1.000123058
124682500,0,4130,0,-0.722,25.5,124.6825,9.8112072,1.000123058
124748750,0,4098,0,2.624,25.5,124.74875,9.8112072,1.000123058
124815000,0,4092,0,5.116,25.5,124.815,9.8112072,1.000123058
124881250,0,4105,0,-1.909,25.5,124.88125,9.8112072,1.000123058
124947500,0,4094,0,3.464,25.5,124.9475,9.8112072,1.000123058
125013750,0,4099,0,-6.898,25.5,125.01375,9.8112072,1.000123058
125080000,0,4086,0,0.493,25.5,125.08,9.8112072,1.000123058
125146250,0,4078,0,-0.644,25.5,125.14625,9.8112072,1.000123058
125212500,0,4058,0,2.132,25.5,125.2125,9.8112072,1.000123058
125278750,0,4112,0,-2.988,25.5,125.27875,9.8112072,1.000123058
125345000,0,4102,0,-4.13,25.5,125.345,9.8112072,1.000123058
125411250,0,4070,0,2.205,25.5,125.41125,9.8112072,1.000123058
125477500,0,4100,0,0.276,25.5,125.4775,9.8112072,1.000123058
125543750,0,4095,0,-2.556,25.5,125.54375,9.8112072,1.000123058
125610000,0,4091,0,-2.051,25.5,125.61,9.8112072,1.000123058
125676250,0,4098,0,-1.553,25.5,125.67625,9.8112072,1.000123058
125742500,0,4108,0,-0.495,25.5,125.7425,9.8112072,1.000123058
125808750,0,4100,0,0.959,25.5,125.80875,9.8112072,1.000123058
125875000,0,4105,0,-1.138,25.5,125.875,9.8112072,1.000123058
125941250,0,4079,0,-1.946,25.5,125.94125,9.8112072,1.000123058
126007500,0,4089,0,0.421,25.5,126.0075,9.8112072,1.000123058
126073750,0,4066,0,1.069,25.5,126.07375,9.8112072,1.000123058
126140000,0,4064,0,7.437,25.5,126.14,9.8112072,1.000123058
126206250,0,4107,0,-1.944,25.5,126.20625,9.8112072,1.000123058
126272500,0,4090,0,-2.377,25.5,126.2725,9.8112072,1.000123058
126338750,0,4121,0,-0.006,25.5,126.33875,9.8112072,1.000123058
126405000,0,4078,0,-2.556,25.5,126.405,9.8112072,1.000123058
126471250,0,4077,0,-0.717,25.5,126.47125,9.8112072,1.000123058
126537500,0,4105,0,-0.859,25.5,126.5375,9.8112072,1.000123058
126603750,0,4109,0,-0.18,25.5,126.60375,9.8112072,1.000123058
126670000,0,4089,0,5.53,25.5,126.67,9.8112072,1.000123058
126736250,0,4088,0,0.925,25.5,126.73625,9.8112072,1.000123058
126802500,0,4078,0,2.339,25.5,126.8025,9.8112072,1.000123058
126868750,0,4120,0,2.481,25.5,126.86875,9.8112072,1.000123058
126935000,0,4094,0,-2.191,25.5,126.935,9.8112072,1.000123058
127001250,0,4115,0,1.533,25.5,127.00125,9.8112072,1.000123058
127067500,0,4089,0,-0.814,25.5,127.0675,9.8112072,1.000123058
127133750,0,4094,0,2.212,25.5,127.13375,9.8112072,1.000123058
127200000,0,4085,0,1.928,25.5,127.2,9.8112072,1.000123058
127266250,0,4107,0,-1.731,25.5,127.26625,9.8112072,1.000123058
127332500,0,4102,0,3.912,25.5,127.3325,9.8112072,1.000123058
127398750,0,4096,0,1.498,25.5,127.39875,9.8112072,1.000123058
127465000,0,4090,0,1.634,25.5,127.465,9.8112072,1.000123058
127531250,0,4083,0,1.545,25.5,127.53125,9.8112072,1.000123058
127597500,0,4118,0,1.381,25.5,127.5975,9.8112072,1.000123058
127663750,0,4076,0,-5.408,25.5,127.66375,9.8112072,1.000123058
