time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2
153302500,0,-4101,0,-0.633,25.5,153.3025,9.8112072,1.000123058,,4.560744799,-0.63257978
153368750,0,-4101,0,0.567,25.5,153.36875,9.8112072,1.000123058,,5.044563775,0.567267185
153435000,0,-4115,0,3.862,25.5,153.435,9.8112072,1.000123058,,18.85699063,3.861861461
153501250,0,-4096,0,2.12,25.5,153.50125,9.8112072,1.000123058,,-0.137879815,2.119650263
153567500,0,-4093,0,2.088,25.5,153.5675,9.8112072,1.000123058,,-2.854165829,2.088390765
153633750,0,-4093,0,1.934,25.5,153.63375,9.8112072,1.000123058,,-2.664107726,1.933855181
153700000,0,-4127,0,-0.505,25.5,153.7,9.8112072,1.000123058,,31.49119057,-0.504759672
153766250,0,-4093,0,1.325,25.5,153.76625,9.8112072,1.000123058,,-3.187127763,1.324901579
153832500,0,-4102,0,-0.644,25.5,153.8325,9.8112072,1.000123058,,5.68816297,-0.643553749
153898750,0,-4117,0,-2.176,25.5,153.89875,9.8112072,1.000123058,,20.85860111,-2.176144356
153965000,0,-4074,0,2.903,25.5,153.965,9.8112072,1.000123058,,-21.56564396,2.9033745
154031250,0,-4109,0,0.478,25.5,154.03125,9.8112072,1.000123058,,12.74678474,0.477824191
154097500,0,-4102,0,3.23,25.5,154.0975,9.8112072,1.000123058,,6.479073497,3.230300187
154163750,0,-4104,0,1.325,25.5,154.16375,9.8112072,1.000123058,,8.31982755,1.324770593
154230000,0,-4090,0,2.741,25.5,154.23,9.8112072,1.000123058,,-5.91758209,2.741309165
154296250,0,-4093,0,1.196,25.5,154.29625,9.8112072,1.000123058,,-2.612075178,1.195549357
154362500,0,-4127,0,1.205,25.5,154.3625,9.8112072,1.000123058,,30.61368502,1.204740602
154428750,0,-4100,0,1.243,25.5,154.42875,9.8112072,1.000123058,,4.387203516,1.242655883
154495000,0,-4086,0,2.945,25.5,154.495,9.8112072,1.000123058,,-9.593951641,2.945465306
154561250,0,-4089,0,-2.282,25.5,154.56125,9.8112072,1.000123058,,-6.741033513,-2.281502124
154627500,0,-4076,0,0.494,25.5,154.6275,9.8112072,1.000123058,,-19.62819564,0.493551424
154693750,0,-4092,0,0.471,25.5,154.69375,9.8112072,1.000123058,,-4.183270737,0.470603473
154760000,0,-4080,0,-0.718,25.5,154.76,9.8112072,1.000123058,,-16.37006806,-0.717927105
154826250,0,-4087,0,3.019,25.5,154.82625,9.8112072,1.000123058,,-8.640304158,3.018577821
154892500,0,-4086,0,1.633,25.5,154.8925,9.8112072,1.000123058,,-10.15457308,1.632692399
154958750,0,-4087,0,-1.327,25.5,154.95875,9.8112072,1.000123058,,-9.108210534,-1.326685933
155025000,0,-4089,0,-2.023,25.5,155.025,9.8112072,1.000123058,,-7.218671489,-2.022634126
155091250,0,-4085,0,1.213,25.5,155.09125,9.8112072,1.000123058,,-10.91262753,1.213416152
155157500,0,-4062,0,-0.584,25.5,155.1575,9.8112072,1.000123058,,-34.0797409,-0.58432137
155223750,0,-4069,0,-3.085,25.5,155.22375,9.8112072,1.000123058,,-26.54428178,-3.08462283
155290000,0,-4098,0,0.497,25.5,155.29,9.8112072,1.000123058,,1.841122832,0.497011228
155356250,0,-4122,0,4.053,25.5,155.35625,9.8112072,1.000123058,,26.40562992,4.052804507
155422500,0,-4107,0,-1.418,25.5,155.4225,9.8112072,1.000123058,,10.74803817,-1.41767629
155488750,0,-4106,0,0.112,25.5,155.48875,9.8112072,1.000123058,,9.91651139,0.111891414
155555000,0,-4123,0,-5.361,25.5,155.555,9.8112072,1.000123058,,27.17793317,-5.36106037
155621250,0,-4090,0,-0.342,25.5,155.62125,9.8112072,1.000123058,,-6.455304249,-0.342230384
155687500,0,-4107,0,2.678,25.5,155.6875,9.8112072,1.000123058,,10.8482296,2.677659251
155753750,0,-4093,0,0.112,25.5,155.75375,9.8112072,1.000123058,,-3.018769898,0.111800524
155820000,0,-4119,0,0.375,25.5,155.82,9.8112072,1.000123058,,22.66955452,0.374649404
155886250,0,-4077,0,-0.776,25.5,155.88625,9.8112072,1.000123058,,-18.77717114,-0.776184568
155952500,0,-4115,0,1.187,25.5,155.9525,9.8112072,1.000123058,,18.97152897,1.187453916
156018750,0,-4078,0,2.457,25.5,156.01875,9.8112072,1.000123058,,-18.24119622,2.457463487
156085000,0,-4113,0,1.451,25.5,156.085,9.8112072,1.000123058,,16.50736286,1.450633936
156151250,0,-4119,0,-3.957,25.5,156.15125,9.8112072,1.000123058,,23.18624687,-3.956632274
156217500,0,-4081,0,2.068,25.5,156.2175,9.8112072,1.000123058,,-15.39258088,2.068219538
156283750,0,-4092,0,0.682,25.5,156.28375,9.8112072,1.000123058,,-4.364577185,0.681807242
156350000,0,-4099,0,-4.146,25.5,156.35,9.8112072,1.000123058,,2.788995707,-4.146031294
156416250,0,-4131,0,0.977,25.5,156.41625,9.8112072,1.000123058,,34.58733924,0.97686655
156482500,0,-4070,0,0.381,25.5,156.4825,9.8112072,1.000123058,,-25.56648647,0.380716255
156548750,0,-4083,0,-2.742,25.5,156.54875,9.8112072,1.000123058,,-13.30924834,-2.741880082
156615000,0,-4092,0,0.861,25.5,156.615,9.8112072,1.000123058,,-4.382656783,0.860923699
156681250,0,-4068,0,-0.435,25.5,156.68125,9.8112072,1.000123058,,-27.84795767,-0.434910975
156747500,0,-4080,0,-0.116,25.5,156.7475,9.8112072,1.000123058,,-15.51940114,-0.115595789
156813750,0,-4079,0,-3.989,25.5,156.81375,9.8112072,1.000123058,,-17.31244566,-3.989235364
156880000,0,-4104,0,-0.735,25.5,156.88,9.8112072,1.000123058,,8.410047221,-0.734657932
156946250,0,-4080,0,1.405,25.5,156.94625,9.8112072,1.000123058,,-16.42748226,1.405482313
157012500,0,-4113,0,0.031,25.5,157.0125,9.8112072,1.000123058,,16.8625653,0.031289914
157078750,0,-4093,0,-0.03,25.5,157.07875,9.8112072,1.000123058,,-2.810015923,-0.029880519
157145000,0,-4084,0,0.926,25.5,157.145,9.8112072,1.000123058,,-11.54949164,0.926076696
157211250,0,-4095,0,0.523,25.5,157.21125,9.8112072,1.000123058,,-1.319823808,0.522571929
157277500,0,-4094,0,-0.493,25.5,157.2775,9.8112072,1.000123058,,-1.80640658,-0.493449786
157343750,0,-4076,0,-0.077,25.5,157.34375,9.8112072,1.000123058,,-19.96266663,-0.077470135
157410000,0,-4108,0,0.736,25.5,157.41,9.8112072,1.000123058,,11.58863757,0.7360419
157476250,0,-4124,0,-0.129,25.5,157.47625,9.8112072,1.000123058,,27.92503744,-0.128785452
157542500,0,-4097,0,-0.623,25.5,157.5425,9.8112072,1.000123058,,1.306808686,-0.622525108
157608750,0,-4082,0,1.411,25.5,157.60875,9.8112072,1.000123058,,-14.0726749,1.411389633
157675000,0,-4066,0,3.173,25.5,157.675,9.8112072,1.000123058,,-30.48389773,3.173494262
157741250,0,-4099,0,-2.404,25.5,157.74125,9.8112072,1.000123058,,2.575798698,-2.403545394
157807500,0,-4078,0,-3.431,25.5,157.8075,9.8112072,1.000123058,,-18.45816262,-3.431291919
157873750,0,-4118,0,-1.718,25.5,157.87375,9.8112072,1.000123058,,22.11981654,-1.718323121
157940000,0,-4080,0,-1.693,25.5,157.94,9.8112072,1.000123058,,-15.76461534,-1.692855001
158006250,0,-4116,0,-1.317,25.5,158.00625,9.8112072,1.000123058,,19.58116413,-1.316514188
158072500,0,-4105,0,0.449,25.5,158.0725,9.8112072,1.000123058,,8.867421459,0.448877172
158138750,0,-4101,0,2.403,25.5,158.13875,9.8112072,1.000123058,,5.364450797,2.402952843
158205000,0,-4114,0,-1.624,25.5,158.205,9.8112072,1.000123058,,17.58391385,-1.624338547
158271250,0,-4096,0,2.182,25.5,158.27125,9.8112072,1.000123058,,-0.268145893,2.182129497
158337500,0,-4118,0,0.277,25.5,158.3375,9.8112072,1.000123058,,22.01062156,0.277018205
158403750,0,-4092,0,-0.579,25.5,158.40375,9.8112072,1.000123058,,-4.244578088,-0.578705863
158470000,0,-4089,0,0.627,25.5,158.47,9.8112072,1.000123058,,-6.566989948,0.627349743
158536250,0,-4068,0,-1.305,25.5,158.53625,9.8112072,1.000123058,,-27.7739018,-1.305066449
158602500,0,-4096,0,-2.301,25.5,158.6025,9.8112072,1.000123058,,-0.346123839,-2.300744204
158668750,0,-4092,0,2.218,25.5,158.66875,9.8112072,1.000123058,,-4.248841973,2.218478608
158735000,0,-4094,0,1.408,25.5,158.735,9.8112072,1.000123058,,-2.399344116,1.40805554
158801250,0,-4125,0,-0.132,25.5,158.80125,9.8112072,1.000123058,,29.31997463,-0.131689031
158867500,0,-4104,0,5.066,25.5,158.8675,9.8112072,1.000123058,,7.565092426,5.065864712
158933750,0,-4098,0,1.203,25.5,158.93375,9.8112072,1.000123058,,1.949957897,1.203392031
159000000,0,-4094,0,0.669,25.5,159,9.8112072,1.000123058,,-2.443363743,0.668646795
159066250,0,-4086,0,-4.111,25.5,159.06625,9.8112072,1.000123058,,-9.670110023,-4.110686404
159132500,0,-4087,0,-2.215,25.5,159.1325,9.8112072,1.000123058,,-8.518369058,-2.215436636
159198750,0,-4099,0,-1.921,25.5,159.19875,9.8112072,1.000123058,,2.877066848,-1.920748045
159265000,0,-4097,0,-0.253,25.5,159.265,9.8112072,1.000123058,,1.427522687,-0.253032086
159331250,0,-4097,0,-0.148,25.5,159.33125,9.8112072,1.000123058,,1.485135148,-0.148154791
159397500,0,-4107,0,-0.977,25.5,159.3975,9.8112072,1.000123058,,10.55206367,-0.9765981
159463750,0,-4084,0,-3.98,25.5,159.46375,9.8112072,1.000123058,,-11.6183103,-3.980176738
159530000,0,-4092,0,2.155,25.5,159.53,9.8112072,1.000123058,,-4.139100377,2.155474716
159596250,0,-4083,0,-0.506,25.5,159.59625,9.8112072,1.000123058,,-13.09493984,-0.506010255
159662500,0,-4081,0,0.755,25.5,159.6625,9.8112072,1.000123058,,-15.38346175,0.754762411
159728750,0,-4066,0,-0.905,25.5,159.72875,9.8112072,1.000123058,,-29.56620788,-0.904787169
159795000,0,-4093,0,-1.568,25.5,159.795,9.8112072,1.000123058,,-2.521169743,-1.56847043
159861250,0,-4115,0,0.851,25.5,159.86125,9.8112072,1.000123058,,19.23132571,0.851158808
159927500,0,-4089,0,-2.931,25.5,159.9275,9.8112072,1.000123058,,-7.095163958,-2.930855716
159993750,0,-4116,0,1.069,25.5,159.99375,9.8112072,1.000123058,,20.17852294,1.069280597
160060000,0,-4113,0,2.197,25.5,160.06,9.8112072,1.000123058,,17.37460591,2.196610722
160126250,0,-4094,0,1.077,25.5,160.12625,9.8112072,1.000123058,,-1.658170619,1.07673363
160192500,0,-4089,0,-2.689,25.5,160.1925,9.8112072,1.000123058,,-6.729910466,-2.689406378
160258750,0,-4121,0,-1.096,25.5,160.25875,9.8112072,1.000123058,,24.67586002,-1.09573575
160325000,0,-4093,0,0.703,25.5,160.325,9.8112072,1.000123058,,-2.613161044,0.703031293
160391250,0,-4099,0,2.182,25.5,160.39125,9.8112072,1.000123058,,2.605036627,2.182190851
160457500,0,-4101,0,-0.375,25.5,160.4575,9.8112072,1.000123058,,4.849690935,-0.374735869
160523750,0,-4112,0,-1.099,25.5,160.52375,9.8112072,1.000123058,,16.26233364,-1.099073938
160590000,0,-4068,0,-0.055,25.5,160.59,9.8112072,1.000123058,,-28.43897805,-0.054680846
160656250,0,-4084,0,1.424,25.5,160.65625,9.8112072,1.000123058,,-11.71478285,1.424317102
160722500,0,-4098,0,0.767,25.5,160.7225,9.8112072,1.000123058,,1.689031021,0.767255013
160788750,0,-4072,0,-1.316,25.5,160.78875,9.8112072,1.000123058,,-24.32554162,-1.315563231
160855000,0,-4072,0,1.444,25.5,160.855,9.8112072,1.000123058,,-24.47809871,1.443793937
160921250,0,-4113,0,-1.872,25.5,160.92125,9.8112072,1.000123058,,17.03347238,-1.872484103
160987500,0,-4102,0,-2.071,25.5,160.9875,9.8112072,1.000123058,,6.207832327,-2.070655208
161053750,0,-4094,0,0.014,25.5,161.05375,9.8112072,1.000123058,,-2.481959133,0.013738121
161120000,0,-4089,0,-1.191,25.5,161.12,9.8112072,1.000123058,,-6.952073478,-1.191368586
161186250,0,-4061,0,-3.788,25.5,161.18625,9.8112072,1.000123058,,-34.824654,-3.788298693
161252500,0,-4113,0,2.818,25.5,161.2525,9.8112072,1.000123058,,16.8798399,2.817809101
161318750,0,-4101,0,-0.984,25.5,161.31875,9.8112072,1.000123058,,5.049585802,-0.984484501
161385000,0,-4109,0,0.982,25.5,161.385,9.8112072,1.000123058,,12.52047486,0.981982661
161451250,0,-4087,0,2.616,25.5,161.45125,9.8112072,1.000123058,,-9.335180976,2.615722614
161517500,0,-4112,0,-0.155,25.5,161.5175,9.8112072,1.000123058,,16.10424192,-0.155439409
161583750,0,-4077,0,-0.641,25.5,161.58375,9.8112072,1.000123058,,-19.00606276,-0.641047806
161650000,0,-4126,0,-0.98,25.5,161.65,9.8112072,1.000123058,,30.31860954,-0.980459375
161716250,0,-4061,0,-1.629,25.5,161.71625,9.8112072,1.000123058,,-34.71885369,-1.628705794
161782500,0,-4127,0,1.472,25.5,161.7825,9.8112072,1.000123058,,30.64813087,1.471693806
161848750,0,-4095,0,-1.058,25.5,161.84875,9.8112072,1.000123058,,-0.511520066,-1.057589898
161915000,0,-4100,0,0.198,25.5,161.915,9.8112072,1.000123058,,4.343471593,0.198476663
161981250,0,-4108,0,-0.451,25.5,161.98125,9.8112072,1.000123058,,12.28641516,-0.450779874
162047500,0,-4100,0,-5.369,25.5,162.0475,9.8112072,1.000123058,,3.749973807,-5.368921377
162113750,0,-4121,0,-0.839,25.5,162.11375,9.8112072,1.000123058,,25.3103206,-0.839437572
162180000,0,-4090,0,1.046,25.5,162.18,9.8112072,1.000123058,,-6.477052128,1.045905452
162246250,0,-4091,0,1.656,25.5,162.24625,9.8112072,1.000123058,,-4.801827227,1.655900567
162312500,0,-4092,0,0.807,25.5,162.3125,9.8112072,1.000123058,,-4.32205638,0.80674532
162378750,0,-4089,0,-3.124,25.5,162.37875,9.8112072,1.000123058,,-7.049330773,-3.123800729
162445000,0,-4102,0,3.398,25.5,162.445,9.8112072,1.000123058,,5.993495416,3.39798889
162511250,0,-4097,0,-0.287,25.5,162.51125,9.8112072,1.000123058,,1.44256886,-0.287244203
162577500,0,-4115,0,-1.348,25.5,162.5775,9.8112072,1.000123058,,18.57037838,-1.348308784
162643750,0,-4114,0,-1.879,25.5,162.64375,9.8112072,1.000123058,,17.99768095,-1.878817919
162710000,0,-4084,0,2.573,25.5,162.71,9.8112072,1.000123058,,-12.08923253,2.572652291
162776250,0,-4129,0,-2.06,25.5,162.77625,9.8112072,1.000123058,,33.1707704,-2.060423909
162842500,0,-4118,0,-2.035,25.5,162.8425,9.8112072,1.000123058,,22.0123253,-2.034794307
162908750,0,-4060,0,-0.468,25.5,162.90875,9.8112072,1.000123058,,-36.42201841,-0.467724948
162975000,0,-4101,0,-2.576,25.5,162.975,9.8112072,1.000123058,,4.931601209,-2.576139913
163041250,0,-4092,0,0.498,25.5,163.04125,9.8112072,1.000123058,,-3.93838394,0.498421596
163107500,0,-4108,0,-0.908,25.5,163.1075,9.8112072,1.000123058,,12.40754947,-0.908489199
163173750,0,-4116,0,0.784,25.5,163.17375,9.8112072,1.000123058,,19.56924221,0.784486766
163240000,0,-4090,0,-0.177,25.5,163.24,9.8112072,1.000123058,,-6.234809212,-0.176714022
163306250,0,-4071,0,1.878,25.5,163.30625,9.8112072,1.000123058,,-25.08973895,1.878018921
163372500,0,-4105,0,1.895,25.5,163.3725,9.8112072,1.000123058,,8.620766752,1.894661747
163438750,0,-4105,0,-0.238,25.5,163.43875,9.8112072,1.000123058,,9.378421119,-0.23762029
163505000,0,-4086,0,-2.373,25.5,163.505,9.8112072,1.000123058,,-9.810349613,-2.373087848
163571250,0,-4099,0,1.037,25.5,163.57125,9.8112072,1.000123058,,2.665971027,1.036550496
163637500,0,-4099,0,1.022,25.5,163.6375,9.8112072,1.000123058,,3.135223944,1.022219569
163703750,0,-4104,0,-0.872,25.5,163.70375,9.8112072,1.000123058,,8.095501069,-0.872296811
163770000,0,-4086,0,2.42,25.5,163.77,9.8112072,1.000123058,,-9.73829221,2.42014418
163836250,0,-4072,0,0.598,25.5,163.83625,9.8112072,1.000123058,,-24.46027636,0.597988016
163902500,0,-4081,0,-0.015,25.5,163.9025,9.8112072,1.000123058,,-14.6058444,-0.015465596
163968750,0,-4106,0,-0.003,25.5,163.96875,9.8112072,1.000123058,,10.03017881,-0.002873877
164035000,0,-4105,0,-1.728,25.5,164.035,9.8112072,1.000123058,,8.804172972,-1.728144733
164101250,0,-4099,0,-1.365,25.5,164.10125,9.8112072,1.000123058,,2.625840755,-1.365291646
164167500,0,-4074,0,-0.185,25.5,164.1675,9.8112072,1.000123058,,-21.53001748,-0.185485849
164233750,0,-4096,0,-1.111,25.5,164.23375,9.8112072,1.000123058,,-0.087590761,-1.110887001
164300000,0,-4103,0,1.487,25.5,164.3,9.8112072,1.000123058,,7.395190504,1.4874217
164366250,0,-4100,0,2.015,25.5,164.36625,9.8112072,1.000123058,,4.121554936,2.014798769
164432500,0,-4098,0,-3.253,25.5,164.4325,9.8112072,1.000123058,,1.743984285,-3.252807777
164498750,0,-4069,0,1.605,25.5,164.49875,9.8112072,1.000123058,,-26.71021344,1.604752359
164565000,0,-4085,0,-1.27,25.5,164.565,9.8112072,1.000123058,,-10.80347262,-1.269732588
164631250,0,-4108,0,0.439,25.5,164.63125,9.8112072,1.000123058,,11.75800382,0.438627409
164697500,0,-4079,0,1.529,25.5,164.6975,9.8112072,1.000123058,,-16.77358239,1.528899739
164763750,0,-4103,0,-0.542,25.5,164.76375,9.8112072,1.000123058,,7.203719246,-0.541657854
164830000,0,-4122,0,-0.871,25.5,164.83,9.8112072,1.000123058,,25.69748205,-0.871262254
164896250,0,-4118,0,0.424,25.5,164.89625,9.8112072,1.000123058,,22.03973092,0.423750515
164962500,0,-4117,0,1.21,25.5,164.9625,9.8112072,1.000123058,,20.57645847,1.210280076
165028750,0,-4130,0,-4.666,25.5,165.02875,9.8112072,1.000123058,,33.89130802,-4.66598583
165095000,0,-4075,0,0.283,25.5,165.095,9.8112072,1.000123058,,-21.35901667,0.282859762
165161250,0,-4095,0,-3.072,25.5,165.16125,9.8112072,1.000123058,,-0.812254785,-3.072216353
165227500,0,-4093,0,-4.029,25.5,165.2275,9.8112072,1.000123058,,-2.526122996,-4.029060003
165293750,0,-4106,0,-0.256,25.5,165.29375,9.8112072,1.000123058,,9.554394875,-0.256103196
165360000,0,-4095,0,0.656,25.5,165.36,9.8112072,1.000123058,,-1.32160002,0.655839864
165426250,0,-4091,0,-0.235,25.5,165.42625,9.8112072,1.000123058,,-4.588264541,-0.235435936
165492500,0,-4107,0,0.724,25.5,165.4925,9.8112072,1.000123058,,11.04392882,0.724353942
165558750,0,-4111,0,-0.54,25.5,165.55875,9.8112072,1.000123058,,14.53992409,-0.540078305
165625000,0,-4078,0,-1.68,25.5,165.625,9.8112072,1.000123058,,-17.58712126,-1.679513902
165691250,0,-4100,0,3.399,25.5,165.69125,9.8112072,1.000123058,,4.433205339,3.399303307
165757500,0,-4087,0,1.207,25.5,165.7575,9.8112072,1.000123058,,-8.682278197,1.207486183
165823750,0,-4083,0,1.487,25.5,165.82375,9.8112072,1.000123058,,-12.77648557,1.487229451
165890000,0,-4081,0,-0.251,25.5,165.89,9.8112072,1.000123058,,-14.71579371,-0.2512166
165956250,0,-4100,0,-0.473,25.5,165.95625,9.8112072,1.000123058,,3.510411558,-0.472714675
166022500,0,-4071,0,1.472,25.5,166.0225,9.8112072,1.000123058,,-24.74675661,1.472354695
166088750,0,-4052,0,-2.057,25.5,166.08875,9.8112072,1.000123058,,-44.03598698,-2.056948056
166155000,0,-4071,0,1.554,25.5,166.155,9.8112072,1.000123058,,-24.83962384,1.553512061
166221250,0,-4103,0,0.821,25.5,166.22125,9.8112072,1.000123058,,7.197257943,0.821474292
166287500,0,-4094,0,2.273,25.5,166.2875,9.8112072,1.000123058,,-1.837556528,2.273084875
166353750,0,-4068,0,1.581,25.5,166.35375,9.8112072,1.000123058,,-28.12436149,1.581234476
166420000,0,-4133,0,2.221,25.5,166.42,9.8112072,1.000123058,,37.22071936,2.220611669
166486250,0,-4115,0,0.81,25.5,166.48625,9.8112072,1.000123058,,19.20341416,0.810039483
166552500,0,-4078,0,2.812,25.5,166.5525,9.8112072,1.000123058,,-18.09987018,2.812150364
166618750,0,-4114,0,-2.412,25.5,166.61875,9.8112072,1.000123058,,17.81059952,-2.411947229
166685000,0,-4084,0,-2.556,25.5,166.685,9.8112072,1.000123058,,-12.17683893,-2.555630962
166751250,0,-4110,0,-2.027,25.5,166.75125,9.8112072,1.000123058,,13.94765749,-2.026517683
166817500,0,-4094,0,0.297,25.5,166.8175,9.8112072,1.000123058,,-1.571740673,0.297470927
166883750,0,-4081,0,-1.365,25.5,166.88375,9.8112072,1.000123058,,-15.23084177,-1.364515096
166950000,0,-4098,0,-4.006,25.5,166.95,9.8112072,1.000123058,,2.400949017,-4.00584822
167016250,0,-4084,0,0.516,25.5,167.01625,9.8112072,1.000123058,,-11.64906056,0.515790974
167082500,0,-4073,0,-2.946,25.5,167.0825,9.8112072,1.000123058,,-23.3395588,-2.945794684
167148750,0,-4090,0,-0.189,25.5,167.14875,9.8112072,1.000123058,,-6.219452921,-0.18913767
167215000,0,-4110,0,0.093,25.5,167.215,9.8112072,1.000123058,,14.40597596,0.093448852
167281250,0,-4115,0,2.907,25.5,167.28125,9.8112072,1.000123058,,18.75148085,2.906997708
167347500,0,-4114,0,-1.195,25.5,167.3475,9.8112072,1.000123058,,18.09674472,-1.194933824
167413750,0,-4095,0,1.978,25.5,167.41375,9.8112072,1.000123058,,-1.024468115,1.977744392
167480000,0,-4093,0,0.084,25.5,167.48,9.8112072,1.000123058,,-2.549142592,0.083700216
167546250,0,-4097,0,3.642,25.5,167.54625,9.8112072,1.000123058,,1.022727333,3.641807701
167612500,0,-4086,0,-0.032,25.5,167.6125,9.8112072,1.000123058,,-9.657908483,-0.031976817
167678750,0,-4091,0,3.192,25.5,167.67875,9.8112072,1.000123058,,-4.640809594,3.1915738
167745000,0,-4119,0,2.81,25.5,167.745,9.8112072,1.000123058,,23.12640278,2.810279276
167811250,0,-4100,0,-1.285,25.5,167.81125,9.8112072,1.000123058,,3.678546557,-1.285136249
167877500,0,-4095,0,-0.907,25.5,167.8775,9.8112072,1.000123058,,-0.774493655,-0.906958268
167943750,0,-4096,0,-1.323,25.5,167.94375,9.8112072,1.000123058,,-0.381432203,-1.323231503
168010000,0,-4096,0,-1.224,25.5,168.01,9.8112072,1.000123058,,0.249755652,-1.223853687
168076250,0,-4097,0,1.07,25.5,168.07625,9.8112072,1.000123058,,0.83506885,1.069948607
168142500,0,-4132,0,-0.095,25.5,168.1425,9.8112072,1.000123058,,36.16891381,-0.095002887
168208750,0,-4103,0,0.01,25.5,168.20875,9.8112072,1.000123058,,6.597266841,0.009899976
168275000,0,-4098,0,-0.925,25.5,168.275,9.8112072,1.000123058,,1.737649877,-0.925223319
168341250,0,-4098,0,-0.843,25.5,168.34125,9.8112072,1.000123058,,1.983170378,-0.842852248
168407500,0,-4079,0,-0.288,25.5,168.4075,9.8112072,1.000123058,,-17.18455218,-0.288488429
168473750,0,-4105,0,-0.501,25.5,168.47375,9.8112072,1.000123058,,9.031259787,-0.500870383
168540000,0,-4089,0,0.368,25.5,168.54,9.8112072,1.000123058,,-6.82327167,0.368168356
168606250,0,-4095,0,2.556,25.5,168.60625,9.8112072,1.000123058,,-0.879398492,2.555829831
168672500,0,-4077,0,-2.876,25.5,168.6725,9.8112072,1.000123058,,-19.40021408,-2.876411068
168738750,0,-4094,0,-0.516,25.5,168.73875,9.8112072,1.000123058,,-1.659328108,-0.51562994
168805000,0,-4053,0,4.283,25.5,168.805,9.8112072,1.000123058,,-43.31628767,4.282926582
168871250,0,-4100,0,-3.898,25.5,168.87125,9.8112072,1.000123058,,3.698102366,-3.897724103
168937500,0,-4082,0,-0.797,25.5,168.9375,9.8112072,1.000123058,,-13.89128543,-0.796662111
169003750,0,-4106,0,1.108,25.5,169.00375,9.8112072,1.000123058,,10.04924621,1.108417213
169070000,0,-4065,0,-1.337,25.5,169.07,9.8112072,1.000123058,,-30.63708225,-1.336897474
